posting_date,document_date,cost_center,gl_account,amount,vendor,description
2023-11-20,2023-11-20,CC-PJM-BR,6010,3800.27,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-21,2023-11-21,CC-PJM-BR,6010,3892.48,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-22,2023-11-22,CC-PJM-BR,6010,3511.32,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-23,2023-11-23,CC-PJM-BR,6010,3673.68,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-24,2023-11-24,CC-PJM-BR,6010,3670.5,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-25,2023-11-25,CC-PJM-BR,6010,578.23,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-26,2023-11-26,CC-PJM-BR,6010,559.52,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-27,2023-11-27,CC-PJM-BR,6010,3922.44,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-28,2023-11-28,CC-PJM-BR,6010,3718.16,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-29,2023-11-29,CC-PJM-BR,6010,3691.54,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-30,2023-11-30,CC-PJM-BR,6010,3689.29,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-12-01,2023-12-01,CC-PJM-BR,6010,3642.77,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-02,2023-12-02,CC-PJM-BR,6010,554.95,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-03,2023-12-03,CC-PJM-BR,6010,545.91,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-04,2023-12-04,CC-PJM-BR,6010,3569.32,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-05,2023-12-05,CC-PJM-BR,6010,3729.29,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-06,2023-12-06,CC-PJM-BR,6010,3565.23,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-07,2023-12-07,CC-PJM-BR,6010,3594.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-08,2023-12-08,CC-PJM-BR,6010,3589.69,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-09,2023-12-09,CC-PJM-BR,6010,556.19,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-10,2023-12-10,CC-PJM-BR,6010,530.34,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-11,2023-12-11,CC-PJM-BR,6010,3626.17,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-12,2023-12-12,CC-PJM-BR,6010,3980.49,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-13,2023-12-13,CC-PJM-BR,6010,3781.96,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-14,2023-12-14,CC-PJM-BR,6010,3704.58,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-15,2023-12-15,CC-PJM-BR,6010,3520.59,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-16,2023-12-16,CC-PJM-BR,6010,531.9,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-17,2023-12-17,CC-PJM-BR,6010,490.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-18,2023-12-18,CC-PJM-BR,6010,3747.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-19,2023-12-19,CC-PJM-BR,6010,3556.03,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-20,2023-12-20,CC-PJM-BR,6010,3687.59,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-21,2023-12-21,CC-PJM-BR,6010,3725.37,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-22,2023-12-22,CC-PJM-BR,6010,3807.73,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-23,2023-12-23,CC-PJM-BR,6010,559.87,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-24,2023-12-24,CC-PJM-BR,6010,552.44,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-25,2023-12-25,CC-PJM-BR,6010,3630.84,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-26,2023-12-26,CC-PJM-BR,6010,3479.04,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-27,2023-12-27,CC-PJM-BR,6010,3584.56,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-28,2023-12-28,CC-PJM-BR,6010,3675.52,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-29,2023-12-29,CC-PJM-BR,6010,3672.04,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-30,2023-12-30,CC-PJM-BR,6010,559.19,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-31,2023-12-31,CC-PJM-BR,6010,505.64,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2024-01-01,2024-01-01,CC-PJM-BR,6010,3508.83,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-02,2024-01-02,CC-PJM-BR,6010,3745.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-03,2024-01-03,CC-PJM-BR,6010,3671.36,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-04,2024-01-04,CC-PJM-BR,6010,3480.93,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-05,2024-01-05,CC-PJM-BR,6010,3692.25,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-06,2024-01-06,CC-PJM-BR,6010,500.26,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-07,2024-01-07,CC-PJM-BR,6010,511.83,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-08,2024-01-08,CC-PJM-BR,6010,3435.13,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-09,2024-01-09,CC-PJM-BR,6010,3389.95,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-10,2024-01-10,CC-PJM-BR,6010,3597.15,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-11,2024-01-11,CC-PJM-BR,6010,3594.15,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-12,2024-01-12,CC-PJM-BR,6010,3344.13,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-13,2024-01-13,CC-PJM-BR,6010,531.37,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-14,2024-01-14,CC-PJM-BR,6010,512.47,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-15,2024-01-15,CC-PJM-BR,6010,3547.16,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-16,2024-01-16,CC-PJM-BR,6010,3605.48,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-17,2024-01-17,CC-PJM-BR,6010,3746.4,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-18,2024-01-18,CC-PJM-BR,6010,3455.67,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-19,2024-01-19,CC-PJM-BR,6010,3721.55,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-20,2024-01-20,CC-PJM-BR,6010,496.8,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-21,2024-01-21,CC-PJM-BR,6010,528.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-22,2024-01-22,CC-PJM-BR,6010,3652.09,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-23,2024-01-23,CC-PJM-BR,6010,3582.28,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-24,2024-01-24,CC-PJM-BR,6010,3736.79,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-25,2024-01-25,CC-PJM-BR,6010,3624.52,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-26,2024-01-26,CC-PJM-BR,6010,3784.03,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-27,2024-01-27,CC-PJM-BR,6010,523.49,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-28,2024-01-28,CC-PJM-BR,6010,548.39,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-29,2024-01-29,CC-PJM-BR,6010,3470.24,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-30,2024-01-30,CC-PJM-BR,6010,3512.64,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-31,2024-01-31,CC-PJM-BR,6010,3457.83,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-02-01,2024-02-01,CC-PJM-BR,6010,3603.59,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-02,2024-02-02,CC-PJM-BR,6010,3536.24,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-03,2024-02-03,CC-PJM-BR,6010,570.53,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-04,2024-02-04,CC-PJM-BR,6010,542.29,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-05,2024-02-05,CC-PJM-BR,6010,3744.59,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-06,2024-02-06,CC-PJM-BR,6010,3665.44,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-07,2024-02-07,CC-PJM-BR,6010,3806.91,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-08,2024-02-08,CC-PJM-BR,6010,3595.34,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-09,2024-02-09,CC-PJM-BR,6010,3916.73,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-10,2024-02-10,CC-PJM-BR,6010,526.36,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-11,2024-02-11,CC-PJM-BR,6010,526.7,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-12,2024-02-12,CC-PJM-BR,6010,3722.41,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-13,2024-02-13,CC-PJM-BR,6010,3540.48,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-14,2024-02-14,CC-PJM-BR,6010,3752.38,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-15,2024-02-15,CC-PJM-BR,6010,3351.92,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-16,2024-02-16,CC-PJM-BR,6010,3546.85,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-17,2024-02-17,CC-PJM-BR,6010,524.84,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-18,2024-02-18,CC-PJM-BR,6010,535.21,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-19,2024-02-19,CC-PJM-BR,6010,3479.81,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-20,2024-02-20,CC-PJM-BR,6010,3717.88,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-21,2024-02-21,CC-PJM-BR,6010,3704.53,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-22,2024-02-22,CC-PJM-BR,6010,3671.6,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-23,2024-02-23,CC-PJM-BR,6010,3532.45,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-24,2024-02-24,CC-PJM-BR,6010,547.66,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-25,2024-02-25,CC-PJM-BR,6010,538.83,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-26,2024-02-26,CC-PJM-BR,6010,3729.25,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-27,2024-02-27,CC-PJM-BR,6010,3759.64,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-28,2024-02-28,CC-PJM-BR,6010,3789.72,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-02-29,2024-02-29,CC-PJM-BR,6010,3506.93,ChannelPartners Brokerage,Broker acquisition spend — 2024-02
2024-03-01,2024-03-01,CC-PJM-BR,6010,4004.86,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-02,2024-03-02,CC-PJM-BR,6010,534.82,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-03,2024-03-03,CC-PJM-BR,6010,573.14,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-04,2024-03-04,CC-PJM-BR,6010,3882.6,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-05,2024-03-05,CC-PJM-BR,6010,3549.19,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-06,2024-03-06,CC-PJM-BR,6010,3869.66,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-07,2024-03-07,CC-PJM-BR,6010,3919.94,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-08,2024-03-08,CC-PJM-BR,6010,3865.76,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-09,2024-03-09,CC-PJM-BR,6010,614.61,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-10,2024-03-10,CC-PJM-BR,6010,562.55,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-11,2024-03-11,CC-PJM-BR,6010,4054.96,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-12,2024-03-12,CC-PJM-BR,6010,4103.49,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-13,2024-03-13,CC-PJM-BR,6010,3963.85,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-14,2024-03-14,CC-PJM-BR,6010,3579.74,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-15,2024-03-15,CC-PJM-BR,6010,3742.7,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-16,2024-03-16,CC-PJM-BR,6010,568.87,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-17,2024-03-17,CC-PJM-BR,6010,547.99,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-18,2024-03-18,CC-PJM-BR,6010,3607.21,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-19,2024-03-19,CC-PJM-BR,6010,3958.03,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-20,2024-03-20,CC-PJM-BR,6010,3871.47,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-21,2024-03-21,CC-PJM-BR,6010,3521.07,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-22,2024-03-22,CC-PJM-BR,6010,3444.36,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-23,2024-03-23,CC-PJM-BR,6010,567.44,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-24,2024-03-24,CC-PJM-BR,6010,585.13,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-25,2024-03-25,CC-PJM-BR,6010,4068.91,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-26,2024-03-26,CC-PJM-BR,6010,3488.13,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-27,2024-03-27,CC-PJM-BR,6010,3754.3,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-28,2024-03-28,CC-PJM-BR,6010,3697.32,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-29,2024-03-29,CC-PJM-BR,6010,3713.6,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-30,2024-03-30,CC-PJM-BR,6010,538.23,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-03-31,2024-03-31,CC-PJM-BR,6010,547.47,ChannelPartners Brokerage,Broker acquisition spend — 2024-03
2024-04-01,2024-04-01,CC-PJM-BR,6010,3821.94,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-02,2024-04-02,CC-PJM-BR,6010,3846.11,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-03,2024-04-03,CC-PJM-BR,6010,3869.55,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-04,2024-04-04,CC-PJM-BR,6010,3855.99,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-05,2024-04-05,CC-PJM-BR,6010,3796.65,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-06,2024-04-06,CC-PJM-BR,6010,556.91,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-07,2024-04-07,CC-PJM-BR,6010,612.49,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-08,2024-04-08,CC-PJM-BR,6010,3876.88,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-09,2024-04-09,CC-PJM-BR,6010,3632.68,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-10,2024-04-10,CC-PJM-BR,6010,4116.19,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-11,2024-04-11,CC-PJM-BR,6010,4094.58,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-12,2024-04-12,CC-PJM-BR,6010,4051.92,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-13,2024-04-13,CC-PJM-BR,6010,629.08,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-14,2024-04-14,CC-PJM-BR,6010,588.0,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-15,2024-04-15,CC-PJM-BR,6010,4071.78,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-16,2024-04-16,CC-PJM-BR,6010,3714.78,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-17,2024-04-17,CC-PJM-BR,6010,3788.95,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-18,2024-04-18,CC-PJM-BR,6010,4113.5,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-19,2024-04-19,CC-PJM-BR,6010,3832.66,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-20,2024-04-20,CC-PJM-BR,6010,579.44,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-21,2024-04-21,CC-PJM-BR,6010,589.45,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-22,2024-04-22,CC-PJM-BR,6010,3774.1,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-23,2024-04-23,CC-PJM-BR,6010,3993.68,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-24,2024-04-24,CC-PJM-BR,6010,4038.98,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-25,2024-04-25,CC-PJM-BR,6010,3825.83,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-26,2024-04-26,CC-PJM-BR,6010,4072.84,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-27,2024-04-27,CC-PJM-BR,6010,578.02,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-28,2024-04-28,CC-PJM-BR,6010,545.66,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-29,2024-04-29,CC-PJM-BR,6010,4006.4,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-04-30,2024-04-30,CC-PJM-BR,6010,4039.97,ChannelPartners Brokerage,Broker acquisition spend — 2024-04
2024-05-01,2024-05-01,CC-PJM-BR,6010,3971.19,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-02,2024-05-02,CC-PJM-BR,6010,4127.55,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-03,2024-05-03,CC-PJM-BR,6010,4130.57,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-04,2024-05-04,CC-PJM-BR,6010,613.83,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-05,2024-05-05,CC-PJM-BR,6010,592.28,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-06,2024-05-06,CC-PJM-BR,6010,4607.18,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-07,2024-05-07,CC-PJM-BR,6010,4212.57,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-08,2024-05-08,CC-PJM-BR,6010,4122.49,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-09,2024-05-09,CC-PJM-BR,6010,4105.01,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-10,2024-05-10,CC-PJM-BR,6010,3990.84,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-11,2024-05-11,CC-PJM-BR,6010,617.41,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-12,2024-05-12,CC-PJM-BR,6010,617.21,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-13,2024-05-13,CC-PJM-BR,6010,3797.34,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-14,2024-05-14,CC-PJM-BR,6010,4128.74,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-15,2024-05-15,CC-PJM-BR,6010,4016.01,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-16,2024-05-16,CC-PJM-BR,6010,4103.37,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-17,2024-05-17,CC-PJM-BR,6010,3964.33,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-18,2024-05-18,CC-PJM-BR,6010,647.14,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-19,2024-05-19,CC-PJM-BR,6010,657.21,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-20,2024-05-20,CC-PJM-BR,6010,3986.16,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-21,2024-05-21,CC-PJM-BR,6010,4205.09,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2024-05-22,2024-05-22,CC-PJM-BR,6010,4276.24,ChannelPartners Brokerage,Broker acquisition spend — 2024-05
2023-05-01,2023-05-01,CC-PJM-BR,6900,8220.41,Corporate Allocations,Monthly overhead allocation — 2023-05
2023-06-01,2023-06-01,CC-PJM-BR,6900,7810.0,Corporate Allocations,Monthly overhead allocation — 2023-06
2023-07-01,2023-07-01,CC-PJM-BR,6900,7980.27,Corporate Allocations,Monthly overhead allocation — 2023-07
2023-08-01,2023-08-01,CC-PJM-BR,6900,7355.33,Corporate Allocations,Monthly overhead allocation — 2023-08
2023-09-01,2023-09-01,CC-PJM-BR,6900,7659.54,Corporate Allocations,Monthly overhead allocation — 2023-09
2023-10-01,2023-10-01,CC-PJM-BR,6900,7786.67,Corporate Allocations,Monthly overhead allocation — 2023-10
2023-11-01,2023-11-01,CC-PJM-BR,6900,7700.88,Corporate Allocations,Monthly overhead allocation — 2023-11
2023-12-01,2023-12-01,CC-PJM-BR,6900,7875.29,Corporate Allocations,Monthly overhead allocation — 2023-12
2024-01-01,2024-01-01,CC-PJM-BR,6900,7530.61,Corporate Allocations,Monthly overhead allocation — 2024-01
2024-02-01,2024-02-01,CC-PJM-BR,6900,7561.95,Corporate Allocations,Monthly overhead allocation — 2024-02
2024-03-01,2024-03-01,CC-PJM-BR,6900,7959.26,Corporate Allocations,Monthly overhead allocation — 2024-03
2024-04-01,2024-04-01,CC-PJM-BR,6900,7854.6,Corporate Allocations,Monthly overhead allocation — 2024-04
2024-05-01,2024-05-01,CC-PJM-BR,6900,7680.12,Corporate Allocations,Monthly overhead allocation — 2024-05
2023-05-01,2023-05-01,CC-PJM-AF,6010,2903.0,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-02,2023-05-02,CC-PJM-AF,6010,2740.39,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-03,2023-05-03,CC-PJM-AF,6010,2964.14,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-04,2023-05-04,CC-PJM-AF,6010,2651.84,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-05,2023-05-05,CC-PJM-AF,6010,2574.52,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-06,2023-05-06,CC-PJM-AF,6010,2475.33,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-07,2023-05-07,CC-PJM-AF,6010,2386.26,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-08,2023-05-08,CC-PJM-AF,6010,2697.73,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-09,2023-05-09,CC-PJM-AF,6010,2817.74,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-10,2023-05-10,CC-PJM-AF,6010,2779.95,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-11,2023-05-11,CC-PJM-AF,6010,2725.3,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-12,2023-05-12,CC-PJM-AF,6010,2717.9,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-13,2023-05-13,CC-PJM-AF,6010,2303.06,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-14,2023-05-14,CC-PJM-AF,6010,2459.96,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-15,2023-05-15,CC-PJM-AF,6010,2543.49,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-16,2023-05-16,CC-PJM-AF,6010,2671.08,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-17,2023-05-17,CC-PJM-AF,6010,2592.76,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-18,2023-05-18,CC-PJM-AF,6010,2572.49,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-19,2023-05-19,CC-PJM-AF,6010,2791.54,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-20,2023-05-20,CC-PJM-AF,6010,2499.68,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-21,2023-05-21,CC-PJM-AF,6010,2536.66,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-22,2023-05-22,CC-PJM-AF,6010,2689.09,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-23,2023-05-23,CC-PJM-AF,6010,2756.47,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-24,2023-05-24,CC-PJM-AF,6010,2750.81,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-25,2023-05-25,CC-PJM-AF,6010,2728.3,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-26,2023-05-26,CC-PJM-AF,6010,2823.73,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-27,2023-05-27,CC-PJM-AF,6010,2294.2,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-28,2023-05-28,CC-PJM-AF,6010,2516.2,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-29,2023-05-29,CC-PJM-AF,6010,2607.96,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-30,2023-05-30,CC-PJM-AF,6010,2829.8,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-05-31,2023-05-31,CC-PJM-AF,6010,2784.32,AffiliateHub Network,Affiliate acquisition spend — 2023-05
2023-06-01,2023-06-01,CC-PJM-AF,6010,2803.99,AffiliateHub Network,Affiliate acquisition spend — 2023-06
2023-06-02,2023-06-02,CC-PJM-AF,6010,2908.56,AffiliateHub Network,Affiliate acquisition spend — 2023-06
