posting_date,document_date,cost_center,gl_account,amount,vendor,description
2023-05-18,2023-05-18,CC-BGE-BR,6010,2449.01,ChannelPartners Brokerage,Broker acquisition spend — 2023-05
2023-05-19,2023-05-19,CC-BGE-BR,6010,2404.52,ChannelPartners Brokerage,Broker acquisition spend — 2023-05
2023-05-20,2023-05-20,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-05
2023-05-21,2023-05-21,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-05
2023-05-22,2023-05-22,CC-BGE-BR,6010,2690.36,ChannelPartners Brokerage,Broker acquisition spend — 2023-05
2023-05-23,2023-05-23,CC-BGE-BR,6010,2381.5,ChannelPartners Brokerage,Broker acquisition spend — 2023-05
2023-05-24,2023-05-24,CC-BGE-BR,6010,2530.07,ChannelPartners Brokerage,Broker acquisition spend — 2023-05
2023-05-25,2023-05-25,CC-BGE-BR,6010,2548.55,ChannelPartners Brokerage,Broker acquisition spend — 2023-05
2023-05-26,2023-05-26,CC-BGE-BR,6010,2526.33,ChannelPartners Brokerage,Broker acquisition spend — 2023-05
2023-05-27,2023-05-27,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-05
2023-05-28,2023-05-28,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-05
2023-05-29,2023-05-29,CC-BGE-BR,6010,2509.58,ChannelPartners Brokerage,Broker acquisition spend — 2023-05
2023-05-30,2023-05-30,CC-BGE-BR,6010,2448.68,ChannelPartners Brokerage,Broker acquisition spend — 2023-05
2023-05-31,2023-05-31,CC-BGE-BR,6010,2609.41,ChannelPartners Brokerage,Broker acquisition spend — 2023-05
2023-06-01,2023-06-01,CC-BGE-BR,6010,2551.17,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-02,2023-06-02,CC-BGE-BR,6010,2495.75,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-03,2023-06-03,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-04,2023-06-04,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-05,2023-06-05,CC-BGE-BR,6010,2693.94,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-06,2023-06-06,CC-BGE-BR,6010,2634.17,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-07,2023-06-07,CC-BGE-BR,6010,2567.51,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-08,2023-06-08,CC-BGE-BR,6010,2510.2,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-09,2023-06-09,CC-BGE-BR,6010,2793.23,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-10,2023-06-10,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-11,2023-06-11,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-12,2023-06-12,CC-BGE-BR,6010,2629.45,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-13,2023-06-13,CC-BGE-BR,6010,2583.24,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-14,2023-06-14,CC-BGE-BR,6010,2613.04,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-15,2023-06-15,CC-BGE-BR,6010,2754.15,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-16,2023-06-16,CC-BGE-BR,6010,2526.89,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-17,2023-06-17,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-18,2023-06-18,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-19,2023-06-19,CC-BGE-BR,6010,2636.11,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-20,2023-06-20,CC-BGE-BR,6010,2515.74,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-21,2023-06-21,CC-BGE-BR,6010,2548.09,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-22,2023-06-22,CC-BGE-BR,6010,2594.48,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-23,2023-06-23,CC-BGE-BR,6010,2719.44,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-24,2023-06-24,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-25,2023-06-25,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-26,2023-06-26,CC-BGE-BR,6010,2622.31,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-27,2023-06-27,CC-BGE-BR,6010,2497.35,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-28,2023-06-28,CC-BGE-BR,6010,2804.75,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-29,2023-06-29,CC-BGE-BR,6010,2697.72,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-06-30,2023-06-30,CC-BGE-BR,6010,2541.98,ChannelPartners Brokerage,Broker acquisition spend — 2023-06
2023-07-01,2023-07-01,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-02,2023-07-02,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-03,2023-07-03,CC-BGE-BR,6010,2526.99,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-04,2023-07-04,CC-BGE-BR,6010,2456.46,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-05,2023-07-05,CC-BGE-BR,6010,2632.67,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-06,2023-07-06,CC-BGE-BR,6010,2665.14,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-07,2023-07-07,CC-BGE-BR,6010,2571.62,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-08,2023-07-08,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-09,2023-07-09,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-10,2023-07-10,CC-BGE-BR,6010,2713.57,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-11,2023-07-11,CC-BGE-BR,6010,2608.06,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-12,2023-07-12,CC-BGE-BR,6010,2557.03,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-13,2023-07-13,CC-BGE-BR,6010,2463.46,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-14,2023-07-14,CC-BGE-BR,6010,2582.69,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-15,2023-07-15,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-16,2023-07-16,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-17,2023-07-17,CC-BGE-BR,6010,2641.8,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-18,2023-07-18,CC-BGE-BR,6010,2519.6,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-19,2023-07-19,CC-BGE-BR,6010,2664.5,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-20,2023-07-20,CC-BGE-BR,6010,2645.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-21,2023-07-21,CC-BGE-BR,6010,2808.34,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-22,2023-07-22,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-23,2023-07-23,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-24,2023-07-24,CC-BGE-BR,6010,2580.28,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-25,2023-07-25,CC-BGE-BR,6010,2811.98,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-26,2023-07-26,CC-BGE-BR,6010,2730.46,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-27,2023-07-27,CC-BGE-BR,6010,2683.63,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-28,2023-07-28,CC-BGE-BR,6010,2647.9,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-29,2023-07-29,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-30,2023-07-30,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-07-31,2023-07-31,CC-BGE-BR,6010,2749.65,ChannelPartners Brokerage,Broker acquisition spend — 2023-07
2023-08-01,2023-08-01,CC-BGE-BR,6010,2390.54,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-02,2023-08-02,CC-BGE-BR,6010,2469.58,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-03,2023-08-03,CC-BGE-BR,6010,2504.81,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-04,2023-08-04,CC-BGE-BR,6010,2554.74,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-05,2023-08-05,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-06,2023-08-06,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-07,2023-08-07,CC-BGE-BR,6010,2533.02,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-08,2023-08-08,CC-BGE-BR,6010,2489.88,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-09,2023-08-09,CC-BGE-BR,6010,2526.1,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-10,2023-08-10,CC-BGE-BR,6010,2561.21,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-11,2023-08-11,CC-BGE-BR,6010,2691.5,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-12,2023-08-12,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-13,2023-08-13,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-14,2023-08-14,CC-BGE-BR,6010,2609.76,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-15,2023-08-15,CC-BGE-BR,6010,2639.37,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-16,2023-08-16,CC-BGE-BR,6010,2557.54,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-17,2023-08-17,CC-BGE-BR,6010,2476.06,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-18,2023-08-18,CC-BGE-BR,6010,2688.03,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-19,2023-08-19,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-20,2023-08-20,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-21,2023-08-21,CC-BGE-BR,6010,2441.64,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-22,2023-08-22,CC-BGE-BR,6010,2596.47,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-23,2023-08-23,CC-BGE-BR,6010,2506.46,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-24,2023-08-24,CC-BGE-BR,6010,2584.28,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-25,2023-08-25,CC-BGE-BR,6010,2456.44,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-26,2023-08-26,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-27,2023-08-27,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-28,2023-08-28,CC-BGE-BR,6010,2704.63,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-29,2023-08-29,CC-BGE-BR,6010,2605.91,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-30,2023-08-30,CC-BGE-BR,6010,2633.81,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-08-31,2023-08-31,CC-BGE-BR,6010,2677.53,ChannelPartners Brokerage,Broker acquisition spend — 2023-08
2023-09-01,2023-09-01,CC-BGE-BR,6010,2449.3,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-02,2023-09-02,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-03,2023-09-03,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-04,2023-09-04,CC-BGE-BR,6010,2728.79,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-05,2023-09-05,CC-BGE-BR,6010,2560.61,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-06,2023-09-06,CC-BGE-BR,6010,2675.02,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-07,2023-09-07,CC-BGE-BR,6010,2629.66,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-08,2023-09-08,CC-BGE-BR,6010,2634.23,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-09,2023-09-09,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-10,2023-09-10,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-11,2023-09-11,CC-BGE-BR,6010,2624.38,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-12,2023-09-12,CC-BGE-BR,6010,2356.99,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-13,2023-09-13,CC-BGE-BR,6010,2472.31,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-14,2023-09-14,CC-BGE-BR,6010,2422.17,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-15,2023-09-15,CC-BGE-BR,6010,2334.89,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-16,2023-09-16,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-17,2023-09-17,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-18,2023-09-18,CC-BGE-BR,6010,2747.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-19,2023-09-19,CC-BGE-BR,6010,2602.77,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-20,2023-09-20,CC-BGE-BR,6010,2436.18,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-21,2023-09-21,CC-BGE-BR,6010,2647.52,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-22,2023-09-22,CC-BGE-BR,6010,2545.83,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-23,2023-09-23,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-24,2023-09-24,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-25,2023-09-25,CC-BGE-BR,6010,2599.3,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-26,2023-09-26,CC-BGE-BR,6010,2395.4,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-27,2023-09-27,CC-BGE-BR,6010,2349.01,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-28,2023-09-28,CC-BGE-BR,6010,2462.99,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-29,2023-09-29,CC-BGE-BR,6010,2390.2,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-09-30,2023-09-30,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-09
2023-10-01,2023-10-01,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-02,2023-10-02,CC-BGE-BR,6010,2569.6,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-03,2023-10-03,CC-BGE-BR,6010,2414.85,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-04,2023-10-04,CC-BGE-BR,6010,2565.16,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-05,2023-10-05,CC-BGE-BR,6010,2598.93,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-06,2023-10-06,CC-BGE-BR,6010,2377.13,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-07,2023-10-07,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-08,2023-10-08,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-09,2023-10-09,CC-BGE-BR,6010,2607.7,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-10,2023-10-10,CC-BGE-BR,6010,2539.75,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-11,2023-10-11,CC-BGE-BR,6010,2515.39,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-12,2023-10-12,CC-BGE-BR,6010,2499.63,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-13,2023-10-13,CC-BGE-BR,6010,2506.2,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-14,2023-10-14,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-15,2023-10-15,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-16,2023-10-16,CC-BGE-BR,6010,2427.03,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-17,2023-10-17,CC-BGE-BR,6010,2466.67,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-18,2023-10-18,CC-BGE-BR,6010,2240.76,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-19,2023-10-19,CC-BGE-BR,6010,2360.58,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-20,2023-10-20,CC-BGE-BR,6010,2505.52,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-21,2023-10-21,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-22,2023-10-22,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-23,2023-10-23,CC-BGE-BR,6010,2248.41,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-24,2023-10-24,CC-BGE-BR,6010,2528.37,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-25,2023-10-25,CC-BGE-BR,6010,2512.46,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-26,2023-10-26,CC-BGE-BR,6010,2489.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-27,2023-10-27,CC-BGE-BR,6010,2457.63,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-28,2023-10-28,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-29,2023-10-29,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-30,2023-10-30,CC-BGE-BR,6010,2469.96,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-10-31,2023-10-31,CC-BGE-BR,6010,2329.69,ChannelPartners Brokerage,Broker acquisition spend — 2023-10
2023-11-01,2023-11-01,CC-BGE-BR,6010,2292.86,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-02,2023-11-02,CC-BGE-BR,6010,2289.8,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-03,2023-11-03,CC-BGE-BR,6010,2447.91,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-04,2023-11-04,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-05,2023-11-05,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-06,2023-11-06,CC-BGE-BR,6010,2395.31,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-07,2023-11-07,CC-BGE-BR,6010,2265.83,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-08,2023-11-08,CC-BGE-BR,6010,2170.56,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-09,2023-11-09,CC-BGE-BR,6010,2483.86,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-10,2023-11-10,CC-BGE-BR,6010,2310.2,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-11,2023-11-11,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-12,2023-11-12,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-13,2023-11-13,CC-BGE-BR,6010,2358.69,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-14,2023-11-14,CC-BGE-BR,6010,2386.01,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-15,2023-11-15,CC-BGE-BR,6010,2365.28,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-16,2023-11-16,CC-BGE-BR,6010,2345.49,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-17,2023-11-17,CC-BGE-BR,6010,2328.9,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-18,2023-11-18,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-19,2023-11-19,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-20,2023-11-20,CC-BGE-BR,6010,2382.89,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-21,2023-11-21,CC-BGE-BR,6010,2399.15,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-22,2023-11-22,CC-BGE-BR,6010,2348.87,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-23,2023-11-23,CC-BGE-BR,6010,2332.62,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-24,2023-11-24,CC-BGE-BR,6010,2331.99,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-25,2023-11-25,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-26,2023-11-26,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-27,2023-11-27,CC-BGE-BR,6010,2248.2,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-28,2023-11-28,CC-BGE-BR,6010,2401.83,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-29,2023-11-29,CC-BGE-BR,6010,2343.42,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-11-30,2023-11-30,CC-BGE-BR,6010,2213.86,ChannelPartners Brokerage,Broker acquisition spend — 2023-11
2023-12-01,2023-12-01,CC-BGE-BR,6010,2325.2,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-02,2023-12-02,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-03,2023-12-03,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-04,2023-12-04,CC-BGE-BR,6010,2185.45,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-05,2023-12-05,CC-BGE-BR,6010,2283.88,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-06,2023-12-06,CC-BGE-BR,6010,2305.78,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-07,2023-12-07,CC-BGE-BR,6010,2227.91,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-08,2023-12-08,CC-BGE-BR,6010,2164.32,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-09,2023-12-09,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-10,2023-12-10,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-11,2023-12-11,CC-BGE-BR,6010,2253.97,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-12,2023-12-12,CC-BGE-BR,6010,2146.88,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-13,2023-12-13,CC-BGE-BR,6010,2220.06,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-14,2023-12-14,CC-BGE-BR,6010,2450.83,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-15,2023-12-15,CC-BGE-BR,6010,2246.69,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-16,2023-12-16,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-17,2023-12-17,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-18,2023-12-18,CC-BGE-BR,6010,2158.53,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-19,2023-12-19,CC-BGE-BR,6010,2275.75,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-20,2023-12-20,CC-BGE-BR,6010,2235.29,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-21,2023-12-21,CC-BGE-BR,6010,2296.11,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-22,2023-12-22,CC-BGE-BR,6010,2352.39,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-23,2023-12-23,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-24,2023-12-24,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-25,2023-12-25,CC-BGE-BR,6010,2344.67,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-26,2023-12-26,CC-BGE-BR,6010,2319.52,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-27,2023-12-27,CC-BGE-BR,6010,2215.34,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-28,2023-12-28,CC-BGE-BR,6010,2317.56,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-29,2023-12-29,CC-BGE-BR,6010,2208.64,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-30,2023-12-30,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2023-12-31,2023-12-31,CC-BGE-BR,6010,0.0,ChannelPartners Brokerage,Broker acquisition spend — 2023-12
2024-01-01,2024-01-01,CC-BGE-BR,6010,2331.84,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
2024-01-02,2024-01-02,CC-BGE-BR,6010,2150.35,ChannelPartners Brokerage,Broker acquisition spend — 2024-01
